fish_num,alternate_num,tray_id,ubc_id,common_name,specimen_unique_id,juv_ad,fresh_frozen,fork_length_mm,mass_g,comments_length_mass,rna_yn,rna_vial,rna_gill_yn,copy_no_cav_a,copy_no_circv,copy_no_cov,copy_no_ctv_1,copy_no_fa_mar,copy_no_fl_psy,copy_no_hkg,copy_no_ic_hof,copy_no_ic_mul,copy_no_ic_spp,copy_no_lo_sal,copy_no_ortho,copy_no_pa_kab,copy_no_pa_pse,copy_no_pa_ther,copy_no_picv_2,copy_no_prv,copy_no_Qin,copy_no_rhab_3,copy_no_salmv,copy_no_sch,copy_no_smukv_b,copy_no_spav_1_e,copy_no_te_mar,copy_no_ven,copy_no_vhsv,ct_cav_a,ct_circv,ct_cov,ct_ctv_1,ct_fa_mar,ct_fl_psy,ct_hkg,ct_ic_hof,ct_ic_mul,ct_ic_spp,ct_lo_sal,ct_ortho,ct_pa_kab,ct_pa_pse,ct_pa_ther,ct_picv_2,ct_prv,ct_Qin,ct_rhab_3,ct_salmv,ct_sch,ct_smukv_b,ct_spav_1_e,ct_te_mar,ct_ven,ct_vhsv,specimen_id,IF_ES1_668,IF_GILT_669,IF_IL11_291,IF_IL17D_294,IF_MMP13_315,IF_MMP25_316,IF_TXN_683,IM_ARRDC2_663,IM_CLEC4E_666,IM_GLUL_670,IM_HSP90ab-15_270,IM_NAPEPLD_676,IM_NUPR1_677,IM_ODC1_678,IM_TAGLN3_681,IS_HAMP_258,IS_IgMs_289,IS_IL15_293,IS_IL1B_295,IS_MHC2B_312,IS_TF_400,MRS_ATP5G3_181,MRS_C7_189,MRS_FYB_241,MRS_HTATIP_272,MRS_IRF1_299,MRS_KRT2-8_305,MRS_PRAS_350,MRS_SCG_377,OS_CA4_194,OS_CEBPB_665,OS_CFTR-I_206,OS_FKBP5_584,OS_HBA_254,OS_NAKATPASE1a_330,OS_NAKATPASE1b_333,OS_PRLR_596,OS_RGS21_597,OS_SHOP21_384,TM_FKBP10-4_583,TM_HSP70_267,TM_HSP90a-15_269,TM_HSP90a-6_271,TM_MAP3K14_308,TM_SERPIN20_379,TM_SERPIN9_380,VDD_GAL3_72,VDD_HERC6_77,VDD_IFI44A_81,VDD_IFIT5_83,VDD_MX_86,VDD_NFX_87,VDD_RSAD_367,VDD_VHSV_108,VDD_VHSV4_107
M7094,BH24,4048,ubc_onts19_024,Chinook,2019-0050-13-M7094,Adult,Fresh,790,6435.63,,TRUE,BH24,TRUE,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,10.725,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,34,999,9,999,999,999,999,999,999,999,24.5,999,999,999,999,999,999,999,999,999,999,999,172167,2.210000038,0.340000004,-1.470000029,1.210000038,-0.529999971,-3.180000067,-1.919999957,-1.610000014,-3.079999924,-0.400000006,,-0.449999988,-2.940000057,-0.779999971,0.879999995,-10.93000031,-4.940000057,0.430000007,0.639999986,1.980000019,-12.51000023,-1.799999952,-6.269999981,-0.620000005,0.239999995,-0.589999974,-1.049999952,0.660000026,-0.039999999,-1.470000029,-2.390000105,0.49000001,0.419999987,,0.519999981,-0.370000005,1.700000048,-1.25999999,-1.330000043,0.50999999,-2.710000038,-2.5,-2.130000114,-0.25999999,0.300000012,0.170000002,-0.189999998,0.819999993,2.950000048,1.070000052,1.879999995,0.49000001,1.470000029,-1.279999971,-1.919999957
M7095,BH25,4048,ubc_onts19_025,Chinook,2019-0050-13-M7095,Adult,Fresh,920,8824.62,,TRUE,BH25,TRUE,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,8,999,999,32,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172168,1.230000019,-0.720000029,0.560000002,1.100000024,-0.920000017,-4.46999979,-1.539999962,-2.150000095,-2.440000057,-1.289999962,,-1.340000033,-2.599999905,-0.699999988,1.110000014,-8.520000458,-5.190000057,-0.519999981,0.680000007,-1.179999948,-12.02000046,-1.580000043,-4.739999771,-0.910000026,-0.270000011,-1.200000048,-1.190000057,0.379999995,0.839999974,-0.560000002,-2.299999952,-0.419999987,0.920000017,,0.370000005,-1.549999952,0.75999999,-2.039999962,-0.49000001,0.200000003,-1.799999952,-3.730000019,-3.839999914,-1.24000001,-0.189999998,-0.370000005,-0.150000006,-3.269999981,2.130000114,0.01,-0.059999999,-0.389999986,-2.299999952,-0.800000012,-3.480000019
M7096,BH26,4048,ubc_onts19_026,Chinook,2019-0050-13-M7096,Adult,Fresh,890,6646.35,,TRUE,BH26,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172169,1.809999943,0.449999988,-0.00088669,1.74000001,-0.430000007,-3.849999905,-1.019999981,-1.529999971,-2.029999971,-1.519999981,,-0.720000029,-2.319999933,-0.639999986,0.219999999,-10.35000038,-6.320000172,0.689999998,0.930000007,1.75,-12.06999969,-1.019999981,-4.670000076,-0.50999999,0.529999971,-0.850000024,-0.889999986,0.289999992,0.74000001,-2.140000105,-1.789999962,1.710000038,0.009239259,,1.210000038,0.709999979,1.600000024,-1.860000014,-0.99000001,0.790000021,-1.370000005,-2.410000086,-2.75,-0.829999983,-0.170000002,-0.200000003,0.939999998,0.289999992,0.289999992,0.439999998,0.99000001,0.090000004,0.02,-0.439999998,-2.400000095
M7097,BH27,4048,ubc_onts19_027,Chinook,2019-0050-13-M7097,Adult,Fresh,930,10374.72,,TRUE,BH27,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,25,999,999,999,999,999,999,999,999,999,999,999,172170,1.840000033,0.409999996,-0.129999995,1.440000057,-0.430000007,-3.190000057,-1.769999981,-1.929999948,-2.450000048,-0.140000001,,-0.610000014,-3.630000114,-0.170000002,0.970000029,-10.10999966,-5.590000153,0.810000002,1.279999971,1.230000019,-12.39000034,-1.549999952,-5.730000019,-0.25,0.009905435,-0.889999986,-0.569999993,1.059999943,1.5,2.690000057,-1.350000024,-0.400000006,-0.150000006,,0.109999999,-1.389999986,0.07,-1.210000038,-0.50999999,0.930000007,-2.269999981,-2.960000038,-3.289999962,-0.090000004,0.579999983,-0.270000011,-0.449999988,-9.489999771,1.220000029,0.49000001,1.320000052,0.079999998,-1.220000029,-12.05000019,-2.849999905
M7098,BH28,4048,ubc_onts19_028,Chinook,2019-0050-13-M7098,Adult,Fresh,895,8087.26,,TRUE,BH28,TRUE,0,0,0,0,0,0,0,0,0,0,20276.565,0,0,0,6.155,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,12,999,999,999,25,999,999,999,999,999,999,999,999,999,999,999,172171,1.610000014,0.230000004,0.100000001,1.49000001,-0.709999979,-2.559999943,-1.549999952,-1.279999971,-2.690000057,-0.819999993,,-0.74000001,-2.450000048,-0.079999998,0.649999976,-6.829999924,-5.039999962,0.430000007,0.01,1.179999948,-11.93999958,-2.329999924,-3.50999999,0.289999992,0.340000004,-0.430000007,-0.910000026,0.430000007,1.529999971,1.980000019,-1.879999995,0.189999998,1.070000052,,-0.439999998,-0.819999993,0.779999971,-1,-0.100000001,1.169999957,-1.25999999,-2.119999886,-3.480000019,-0.25999999,-0.310000002,-0.349999994,0.920000017,-1.24000001,2.670000076,1,1.200000048,0.460000008,0.49000001,0.409999996,-2.319999933
M7099,BH29,4048,ubc_onts19_029,Chinook,2019-0050-13-M7099,Adult,Fresh,940,10296.48,,TRUE,BH29,TRUE,0,0,0,0,0,0,0,0,0,0.485,0,0,0,0,49.33,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,10,999,999,514.5,999,999,999,999,22,999,999,999,999,999,999,999,999,999,999,999,172172,1.210000038,-0.319999993,0.400000006,2.069999933,0.005239926,-3.589999914,-1.370000005,-2.059999943,-3.49000001,-0.769999981,,-0.74000001,-2.160000086,0.370000005,1.120000005,-10.01000023,-7.429999828,0.970000029,1.269999981,1.5,-11.21000004,-1.120000005,-5.079999924,-0.25,0.340000004,-1.190000057,-0.649999976,0.600000024,0.839999974,0.620000005,-1.600000024,0.319999993,0.930000007,,0.980000019,-0.439999998,1.059999943,-1.629999995,-1.00999999,0.75,-0.660000026,-2.619999886,-2.700000048,-0.02,-0.109999999,-1.350000024,0.730000019,-1.75999999,0.660000026,0.170000002,0.910000026,0.119999997,-3.119999886,0.079999998,-4.639999866
M7100,BH30,4048,ubc_onts19_030,Chinook,2019-0050-13-M7100,Adult,Fresh,915,9839.58,,TRUE,BH30,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.83,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,19,999,999,999,999,999,999,999,999,999,999,999,172173,1.870000005,0.079999998,0.889999986,0.550000012,-1.480000019,-2.50999999,-1.600000024,-1.820000052,-1.75,-1.049999952,,-0.540000021,-2.529999971,0.430000007,1.549999952,-9,-6.380000114,-0.050000001,1.299999952,1.580000043,-11.51000023,-2.24000001,-5.659999847,-0.340000004,0.680000007,-1.00999999,-0.379999995,0.680000007,1.25,2.039999962,-1.470000029,-0.129999995,-0.49000001,,-1.100000024,-0.839999974,0.310000002,-1.399999976,-0.370000005,1.399999976,-0.829999983,-2.619999886,-3.789999962,-0.280000001,-0.050000001,-1.080000043,1.149999976,-0.959999979,1.460000038,0.639999986,1.389999986,0.230000004,-1.039999962,0.689999998,-4.480000019
M7101,BH31,4048,ubc_onts19_031,Chinook,2019-0050-13-M7101,Adult,Fresh,840,6842.94,,TRUE,BH31,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172174,2.00999999,0.75999999,1.440000057,2.599999905,-1.289999962,-2.720000029,-0.939999998,-1.549999952,-1.700000048,-0.400000006,,-1.080000043,-1.769999981,1.029999971,1.059999943,-8.220000267,-3.369999886,1.279999971,1.809999943,0.569999993,-15.76000023,-1.909999967,-4.21999979,0.239999995,0.850000024,-0.709999979,0.140000001,0.129999995,1.820000052,1.99000001,0.140000001,0.150000006,0.200000003,,0.660000026,-1.309999943,0.529999971,-0.959999979,1.100000024,1.25999999,-0.870000005,-2.630000114,-4.619999886,0.059999999,0.029999999,-0.370000005,1.210000038,1.409999967,2.450000048,0.810000002,0.899999976,0.800000012,1.559999943,-0.600000024,-1.360000014
M7102,BH32,4048,ubc_onts19_032,Chinook,2019-0050-13-M7102,Adult,Fresh,830,7652.2,,TRUE,BH32,TRUE,0,0,0,0,0,0,0,0,0,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,26.5,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172175,0.699999988,-0.109999999,1.610000014,1.389999986,-1.580000043,-3.130000114,-2.220000029,-2.579999924,-3.730000019,-1.25,,-1.090000033,-2.650000095,-0.949999988,1.409999967,-9.720000267,-7.150000095,0.170000002,0.239999995,-0.949999988,-13.39999962,-1.539999962,-5.079999924,-0.75,-0.25,-1.230000019,-0.319999993,0.620000005,0.270000011,-0.07,-2.519999981,-0.079999998,0.800000012,,-0.230000004,-1.629999995,-0.720000029,-2.00999999,-1.440000057,1.070000052,-1.440000057,-2.980000019,-4.420000076,-1.440000057,-0.280000001,-1.25999999,-0.699999988,-9,1.25999999,-0.159999996,0.029999999,-0.779999971,-1.389999986,-10.93999958,-3.710000038
M7103,BH33,4048,ubc_onts19_033,Chinook,2019-0050-13-M7103,Adult,Fresh,885,6906,,TRUE,BH33,TRUE,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,8,999,999,30,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172176,1.49000001,0.419999987,-0.119999997,1.100000024,-1.99000001,-3.910000086,-2.140000105,-2.069999933,-3.599999905,-0.920000017,,-1.159999967,-2.839999914,0.109999999,0.75,-9.550000191,-4.789999962,-0.340000004,0.620000005,0.159999996,-12.10000038,-1.940000057,-5.260000229,-0.769999981,0.159999996,-1.029999971,-0.589999974,-0.150000006,1.100000024,2.769999981,-2.089999914,1.210000038,0.02,,-1.799999952,-0.860000014,-0.200000003,-2.319999933,-0.209999993,1.080000043,-1.200000048,-2.539999962,-2.49000001,-1.389999986,0.639999986,0.620000005,0.75999999,0.159999996,1.99000001,1.139999986,0.860000014,-0.289999992,0.409999996,0.119999997,-2.99000001
M7104,BH34,4048,ubc_onts19_034,Chinook,2019-0050-13-M7104,Adult,Fresh,1005,12467.8,,TRUE,BH34,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172177,1.480000019,0.189999998,0.430000007,1.299999952,-1.610000014,-1.75,-0.800000012,-2.430000067,-2.460000038,-1.399999976,,-0.839999974,-2.400000095,0.180000007,1.049999952,-6.539999962,-6.150000095,0.50999999,1.970000029,2.130000114,-11.31000042,-0.560000002,-4.670000076,-0.25999999,-0.620000005,-0.939999998,-0.670000017,1,0.239999995,0.709999979,-1.039999962,-0.409999996,-0.949999988,,-0.839999974,-0.340000004,-0.620000005,-1.200000048,-0.899999976,0.870000005,-1.799999952,-2.660000086,-3.24000001,-1.50999999,1.019999981,0.370000005,0.330000013,-0.5,2.579999924,-0.170000002,0.850000024,-0.469999999,-0.400000006,-10.47999954,-2.24000001
M7105,BH35,4048,ubc_onts19_035,Chinook,2019-0050-13-M7105,Adult,Fresh,980,11948.95,,TRUE,BH35,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.175,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,24.5,999,172178,1.100000024,0.980000019,0.870000005,1.600000024,-1.360000014,-2.480000019,-2.369999886,-2.079999924,-2.529999971,-1.25999999,,-0.219999999,-2.430000067,-0.529999971,0.949999988,-8.180000305,-4.989999771,0.709999979,1.450000048,1.5,-11.51000023,-1.309999943,-3.640000105,0.170000002,0.159999996,-0.439999998,-0.529999971,0.75999999,1.139999986,1.389999986,-1.860000014,-0.100000001,-0.49000001,,-1.039999962,-0.959999979,-1.029999971,-1.450000048,-0.109999999,1.25999999,-2.180000067,-3.329999924,-3.329999924,0.02,-0.370000005,-1.389999986,0.629999995,-9.850000381,2.210000038,0.090000004,1.50999999,-0.039999999,-2.140000105,-1.120000005,-3.119999886
M7106,BH36,4048,ubc_onts19_036,Chinook,2019-0050-13-M7106,Adult,Fresh,920,10077.41,,TRUE,BH36,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172179,1.539999962,0.639999986,1.539999962,1.889999986,-1.379999995,-3.109999895,-1.00999999,-1.580000043,-2.059999943,-0.810000002,,-0.49000001,-3.150000095,0.280000001,1.299999952,-9.319999695,-5.579999924,0.860000014,1.139999986,1.120000005,-11.27999973,-1.840000033,-3.210000038,-0.330000013,1,-0.109999999,-0.310000002,0.460000008,2.059999943,-0.949999988,-1.460000038,-0.50999999,0.589999974,,0.829999983,-1.470000029,1.120000005,-1.120000005,0.150000006,1.529999971,-1.230000019,-3.339999914,-3.190000057,-0.519999981,-0.100000001,-0.219999999,0.970000029,-10.73999977,0.949999988,-0.150000006,0.300000012,-0.119999997,-2.349999905,-1.350000024,-5.150000095
M7107,BH37,4048,ubc_onts19_037,Chinook,2019-0050-13-M7107,Adult,Fresh,1000,10953.7,,TRUE,BH37,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,26.5,999,999,999,999,999,999,999,999,999,999,999,172180,1.539999962,0.430000007,-0.400000006,1.860000014,0.400000006,-2.579999924,-1,-1.269999981,-2.839999914,-0.680000007,,-0.860000014,-2.880000114,-0.180000007,0.289999992,-6.550000191,-4.679999828,1.100000024,1.039999962,1.350000024,-11.35999966,-2.309999943,-3.549999952,0.389999986,0.519999981,-0.189999998,-0.800000012,0.629999995,1.090000033,-1.789999962,-1.120000005,0.349999994,1.350000024,,0.189999998,-0.829999983,0.209999993,-1.070000052,0.280000001,1.299999952,-1.129999995,-2.75999999,-2.569999933,-0.150000006,1.080000043,0.939999998,1.919999957,0.059999999,2.319999933,1.679999948,1.559999943,0.360000014,0.000284597,-0.939999998,-3.549999952
M7108,BH38,4048,ubc_onts19_038,Chinook,2019-0050-13-M7108,Adult,Fresh,960,9944.68,,TRUE,BH38,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172181,1.149999976,0.970000029,0.689999998,0.639999986,-1.879999995,-2.269999981,-2.309999943,-2.109999895,-2.950000048,-1.110000014,,-1.039999962,-3.349999905,-1.110000014,0.970000029,-8.739999771,-5.840000153,0.07,1.480000019,1.639999986,-11.31999969,-1.399999976,-6.059999943,-0.209999993,0.119999997,-1.059999943,-0.189999998,0.400000006,0.519999981,0.140000001,-2.079999924,-0.280000001,-1.230000019,,-0.920000017,-0.850000024,-0.850000024,-1.200000048,-0.629999995,0.860000014,-1.970000029,-3.25999999,-4.75,-0.119999997,-0.349999994,-1.220000029,-0.079999998,-0.720000029,1.600000024,0.300000012,0.949999988,0.209999993,-1.269999981,0.289999992,-3.299999952
M7109,BH39,4048,ubc_onts19_039,Chinook,2019-0050-13-M7109,Adult,Fresh,870,8675.49,,TRUE,BH39,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,24,999,999,999,999,999,999,999,999,999,999,999,172182,1.539999962,0.49000001,1.00999999,1.5,-0.779999971,-3.170000076,-0.910000026,-1.710000038,-1.590000033,-1,,-1.230000019,-1.850000024,0.540000021,0.200000003,-8.590000153,-6.389999866,0.589999974,1.360000014,0.5,-15.73999977,-2.519999981,-4.460000038,-0.300000012,0.769999981,-0.930000007,-0.140000001,0.389999986,0.930000007,0.180000007,-0.50999999,0.25999999,0.270000011,,0.200000003,-0.949999988,0.709999979,-0.889999986,-0.25999999,1.190000057,-2.299999952,-2.910000086,-3.130000114,-0.449999988,0.400000006,0.340000004,1.580000043,-1.169999957,1.799999952,0.059999999,1.080000043,0.109999999,-2.549999952,-1.139999986,-6.159999847
M7110,BH40,4048,ubc_onts19_040,Chinook,2019-0050-13-M7110,Adult,Fresh,1000,12837.25,,TRUE,BH40,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.69,0,0,0,0,0,0,0,0,17.6,5.29,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,20.5,999,999,999,999,999,999,999,999,23,23.5,999,172183,1.820000052,-0.02,0.100000001,0.699999988,-0.310000002,-3.480000019,-1.440000057,-1.830000043,-2.039999962,-0.479999989,,-0.579999983,-2.980000019,-0.5,1.610000014,-8.529999733,-6.170000076,0.319999993,1.269999981,0.589999974,-12.92000008,-2.400000095,-4.739999771,-0.810000002,0.569999993,-0.899999976,-0.540000021,0.600000024,-0.109999999,0.649999976,-0.949999988,-0.370000005,0.74000001,,-0.560000002,-1.029999971,0.5,-1.659999967,-0.209999993,0.899999976,-0.709999979,-2.680000067,-3,-0.75,-0.039999999,0.140000001,0.319999993,-2.130000114,1.460000038,0.150000006,1.070000052,-0.039999999,-1.919999957,-1.129999995,-3.430000067
M7111,BH41,4048,ubc_onts19_041,Chinook,2019-0050-13-M7111,Adult,Fresh,885,8323.27,,TRUE,BH41,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172184,0.970000029,0.129999995,0.959999979,-0.230000004,-1.470000029,-3.450000048,-2.150000095,-2.339999914,-2.690000057,-1.090000033,,-1.570000052,-2.809999943,-0.479999989,0.889999986,-10.68999958,-6.409999847,-0.310000002,1.059999943,0.25,-11.32999992,-1.75999999,-4.539999962,-0.639999986,0.129999995,-0.939999998,-0.579999983,-0.140000001,0.560000002,1.720000029,-2.029999971,1.080000043,0.5,,-0.379999995,-0.560000002,0.460000008,-1.480000019,-0.790000021,0.970000029,-2.980000019,-3.359999895,-2.670000076,-1.5,0.540000021,0.140000001,0.50999999,-1.929999948,2.400000095,-2.349999905,0.050000001,-0.330000013,-2.519999981,-0.140000001,-4.46999979
M7112,BH42,4048,ubc_onts19_042,Chinook,2019-0050-13-M7112,Adult,Fresh,830,6906.11,,TRUE,BH42,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172185,0.680000007,0.289999992,0.409999996,-0.289999992,-1.570000052,-3.170000076,-2.650000095,-2.420000076,-2.019999981,-0.879999995,,-0.660000026,-3.069999933,-1.190000057,1.389999986,-9.029999733,-6.159999847,-0.589999974,0.829999983,0.550000012,-14.93000031,-1.379999995,-6.949999809,-1.159999967,-0.569999993,-0.920000017,0.050000001,0.400000006,0.419999987,1.940000057,-2.609999895,-0.25,-0.039999999,,-1.870000005,-1.309999943,-2.269999981,-1.149999976,-1.799999952,0.449999988,-2.230000019,-3.50999999,-4.090000153,-0.99000001,-0.870000005,-0.860000014,0.050000001,-1.850000024,0.460000008,-0.5,0.050000001,-0.529999971,-2.650000095,-0.389999986,-3.430000067
M7113,BH43,4048,ubc_onts19_043,Chinook,2019-0050-13-M7113,Adult,Fresh,830,5791.95,,TRUE,BH43,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172186,2.319999933,0.150000006,0.379999995,0.300000012,-2.289999962,-3.349999905,-2.410000086,-2.410000086,-2.779999971,-0.389999986,,-1.00999999,-2.670000076,0.079999998,0.870000005,-5.840000153,-5.090000153,-0.02,1.379999995,-0.25,-12.23999977,-1.960000038,-5.579999924,-0.479999989,0.090000004,-0.730000019,-0.519999981,0.519999981,1.139999986,-0.75999999,-1.610000014,1.019999981,-0.850000024,,-1.080000043,-0.889999986,-0.870000005,-1.889999986,-0.25,0.75999999,-2.069999933,-3.039999962,-3.789999962,-0.519999981,-0.100000001,-0.07,0.319999993,-0.460000008,2.299999952,0.25,1.190000057,0.029999999,-0.75,0.850000024,-3.279999971
M7114,BH44,4048,ubc_onts19_044,Chinook,2019-0050-13-M7114,Adult,Fresh,865,7659.07,,TRUE,BH44,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172187,1.450000048,0.779999971,1.190000057,1.340000033,-1.00999999,-2.529999971,-1.980000019,-2.049999952,-1.590000033,-1.529999971,,-0.819999993,-2.269999981,-0.670000017,1.210000038,-8.329999924,-6.360000134,0.200000003,0.930000007,0.769999981,-17.20999908,-1.409999967,-4.489999771,0.039999999,0.230000004,-0.560000002,-0.540000021,0.620000005,1.299999952,1.029999971,-1.789999962,0.479999989,-0.910000026,,0.079999998,-0.610000014,0.649999976,-1.399999976,-0.540000021,0.75,-1.899999976,-3.809999943,-3.819999933,-0.49000001,-0.219999999,-1.50999999,0.310000002,-8.880000114,1.019999981,-0.129999995,0.930000007,0.090000004,-2.230000019,-0.209999993,-3.089999914
M7115,BH45,4048,ubc_onts19_045,Chinook,2019-0050-13-M7115,Adult,Fresh,835,7094.75,,TRUE,BH45,TRUE,0,0,0,0,0,15.22,0,0,0,0,0,0,0,0,62.26,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,27,9,999,999,999,999,999,999,999,22,999,999,999,999,999,999,999,999,999,999,999,172188,1.590000033,-0.02,0.689999998,1.220000029,-0.730000019,-4.139999866,-1.190000057,-1.169999957,-2.00999999,-0.75999999,,-1.00999999,-2.039999962,0.07,1.580000043,-10.64999962,-6.059999943,0.49000001,0.709999979,0.129999995,-19.63999939,-1.799999952,-5.28000021,-0.119999997,0.25999999,-1.029999971,-0.699999988,0.419999987,0.529999971,2.029999971,-1.029999971,0.75,1.370000005,,0.519999981,-0.49000001,1.179999948,-0.74000001,-0.230000004,1.039999962,-1.340000033,-2.839999914,-2.440000057,-0.589999974,0.75999999,0.899999976,0.899999976,-1.809999943,1.649999976,-0.100000001,0.639999986,-0.159999996,-2.170000076,0.159999996,-4.269999981
M7116,BH46,4048,ubc_onts19_046,Chinook,2019-0050-13-M7116,Adult,Fresh,860,7614.8,,TRUE,BH46,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172189,1.940000057,-0.340000004,-0.079999998,0.50999999,-1.49000001,-3.819999933,-1.529999971,-1.940000057,-1.820000052,-0.730000019,,-1.070000052,-2.430000067,0.310000002,1,-10.32999992,-4.829999924,-0.589999974,0.970000029,0.109999999,-13.17000008,-2.279999971,-5.619999886,-0.239999995,0.150000006,-0.340000004,-0.860000014,0.370000005,1.730000019,2.859999895,-0.620000005,1.230000019,0.469999999,,-1.190000057,-0.300000012,0.430000007,-0.349999994,-0.649999976,1.200000048,-1.169999957,-2.630000114,-3.529999971,-0.709999979,0.5,1.529999971,0.540000021,-2.609999895,1.700000048,0.400000006,1.399999976,0.209999993,-0.889999986,0.460000008,-3.900000095
M7117,BH47,4048,ubc_onts19_047,Chinook,2019-0050-13-M7117,Adult,Fresh,850,8153.18,,TRUE,BH47,TRUE,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,27,999,8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172190,1.360000014,0.49000001,0.02,1.169999957,-0.469999999,-2.930000067,-1.570000052,-1.720000029,-1.929999948,-0.790000021,,-1.190000057,-3.420000076,1.600000024,2.119999886,-9.449999809,-4.460000038,0.090000004,2.099999905,0.280000001,-13.57999992,-1.779999971,-5.46999979,-0.059999999,0.419999987,-1.419999957,-0.569999993,0.419999987,0.519999981,0.629999995,-0.239999995,-0.289999992,-0.75,,-0.270000011,-1.00999999,-0.109999999,-1.950000048,-0.949999988,0.910000026,-1.519999981,-0.75999999,-3.210000038,-0.769999981,0.449999988,0.540000021,-0.039999999,-1.429999948,0.959999979,-0.660000026,0.370000005,-0.379999995,-2.769999981,-0.039999999,-3.859999895
